Graphene sheet in zig-zag direction

8948 atoms 

1 atom types 

#simulation box 
-1.302486 149.278486 xlo xhi
-0.698000 151.819000 ylo yhi
-100.000000 100.000000 zlo zhi

Masses

1 12.000000 

Atoms

7497 1 138.211631 125.739128 0.003863 
7498 1 137.515114 126.947359 0.007496 
7499 1 139.604079 125.736411 0.007469 
7500 1 140.306050 126.945940 0.007751 
7501 1 142.397078 125.736943 0.003828 
7502 1 141.702834 126.949304 0.007662 
7503 1 143.792891 125.737078 0.008742 
7504 1 144.488476 126.942170 0.000974 
7505 1 146.588084 125.742816 0.004955 
7506 1 145.886295 126.948961 0.002185 
7507 1 147.976763 125.737607 0.003842 
7508 1 148.676410 126.949604 0.009651 
7509 1 0.000949 128.158798 0.001886 
7510 1 -0.697905 129.364101 0.001413 
7511 1 1.401328 128.156578 0.006934 
7512 1 2.102764 129.360196 0.006866 
7513 1 4.197864 128.160858 0.004561 
7514 1 3.493480 129.369829 0.004859 
7515 1 5.587151 128.154814 0.000180 
7516 1 6.287036 129.361270 0.003052 
7517 1 8.378561 128.151023 0.007727 
7518 1 7.684618 129.363980 0.005011 
7519 1 9.778126 128.152331 0.002834 
7520 1 10.478374 129.368659 0.000548 
7521 1 12.568932 128.159301 0.009185 
7522 1 11.874012 129.369788 0.005715 
7523 1 13.960638 128.151864 0.009768 
7524 1 14.662487 129.368942 0.009112 
7525 1 16.761614 128.158781 0.009481 
7526 1 16.060791 129.367142 0.001376 
7527 1 18.148828 128.152122 0.003692 
7528 1 18.855654 129.363624 0.009304 
7529 1 20.940960 128.152219 0.004886 
7530 1 20.251225 129.361348 0.001444 
7531 1 22.339333 128.155550 0.000084 
7532 1 23.038083 129.361809 0.008734 
7533 1 25.133489 128.159613 0.000531 
7534 1 24.435110 129.361458 0.004387 
7535 1 26.528553 128.154181 0.009255 
7536 1 27.229215 129.366366 0.009458 
7537 1 29.323303 128.156219 0.006472 
7538 1 28.625360 129.368710 0.008671 
7539 1 30.714289 128.154010 0.004099 
7540 1 31.411923 129.361946 0.001496 
7541 1 33.512552 128.160307 0.007796 
7542 1 32.807583 129.367292 0.001935 
7543 1 34.904582 128.159554 0.001318 
7544 1 35.604139 129.366384 0.007520 
7545 1 37.694567 128.156487 0.009380 
7546 1 37.003501 129.366055 0.008106 
7547 1 39.091151 128.153721 0.004287 
7548 1 39.793473 129.364650 0.009837 
7549 1 41.888487 128.154219 0.001786 
7550 1 41.190552 129.368604 0.001050 
7551 1 43.283605 128.152391 0.006071 
7552 1 43.981927 129.362118 0.000321 
7553 1 46.076034 128.151393 0.007410 
7554 1 45.373393 129.364161 0.001938 
7555 1 47.473471 128.152356 0.004694 
7556 1 48.170513 129.362468 0.004314 
7557 1 50.265942 128.160277 0.000430 
7558 1 49.563477 129.360015 0.007248 
7559 1 51.658188 128.154723 0.002942 
7560 1 52.350551 129.367007 0.008930 
7561 1 54.451260 128.156855 0.009522 
7562 1 53.749607 129.360913 0.004869 
7563 1 55.841656 128.153573 0.000017 
7564 1 56.545633 129.367638 0.000157 
7565 1 58.633237 128.151804 0.000781 
7566 1 57.939912 129.364961 0.004929 
7567 1 60.034482 128.159407 0.000171 
7568 1 60.734441 129.367719 0.002891 
7569 1 62.827006 128.160130 0.009449 
7570 1 62.124680 129.361544 0.003706 
7571 1 64.218228 128.151263 0.001811 
7572 1 64.916438 129.369971 0.006549 
7573 1 67.009178 128.159248 0.007314 
7574 1 66.317144 129.365572 0.003811 
7575 1 68.407474 128.151854 0.002122 
7576 1 69.102886 129.367595 0.000696 
7577 1 71.201858 128.153828 0.005217 
7578 1 70.507743 129.366842 0.004015 
7579 1 72.593048 128.155149 0.005477 
7580 1 73.292314 129.360060 0.005411 
7581 1 75.392799 128.154784 0.008265 
7582 1 74.687527 129.366003 0.008384 
7583 1 76.783223 128.155060 0.004145 
7584 1 77.483781 129.361286 0.001042 
7585 1 79.573436 128.155398 0.004718 
7586 1 78.880867 129.363593 0.003095 
7587 1 80.968412 128.160475 0.000746 
7588 1 81.675497 129.362325 0.000855 
7589 1 83.767285 128.158540 0.008952 
7590 1 83.068029 129.364817 0.003207 
7591 1 85.160632 128.155575 0.005896 
7592 1 85.861345 129.369993 0.008279 
7593 1 87.950795 128.159318 0.005282 
7594 1 87.250074 129.367570 0.008506 
7595 1 89.346251 128.155498 0.008875 
7596 1 90.042925 129.364964 0.002286 
7597 1 92.137107 128.155502 0.000319 
7598 1 91.440337 129.364914 0.003442 
7599 1 93.537907 128.153322 0.008901 
7600 1 94.235675 129.368303 0.001679 
7601 1 96.327140 128.156766 0.001217 
7602 1 95.632683 129.361806 0.001780 
7603 1 97.728102 128.151575 0.005833 
7604 1 98.425042 129.369041 0.002895 
7605 1 100.520599 128.155099 0.009980 
7606 1 99.820164 129.369601 0.000388 
7607 1 101.909803 128.152111 0.001863 
7608 1 102.614775 129.366152 0.007577 
7609 1 104.705449 128.152966 0.007606 
7610 1 104.003723 129.368616 0.008315 
7611 1 106.103491 128.158212 0.005231 
7612 1 106.803122 129.362809 0.001107 
7613 1 108.891544 128.152178 0.006059 
7614 1 108.193599 129.365751 0.006194 
7615 1 110.291209 128.156572 0.004495 
7616 1 110.985455 129.360603 0.004440 
7617 1 113.078209 128.158248 0.007429 
7618 1 112.380610 129.360039 0.007857 
7619 1 114.481870 128.157085 0.003594 
7620 1 115.179643 129.368732 0.004351 
7621 1 117.265533 128.157514 0.001605 
7622 1 116.569195 129.361488 0.001612 
7623 1 118.662521 128.155825 0.004281 
7624 1 119.366950 129.362876 0.003001 
7625 1 121.457648 128.158675 0.009064 
7626 1 120.757661 129.363059 0.006038 
7627 1 122.852892 128.153444 0.008724 
7628 1 123.551313 129.367317 0.004048 
7629 1 125.647220 128.158038 0.002974 
7630 1 124.942806 129.366192 0.004684 
7631 1 127.045528 128.154352 0.006936 
7632 1 127.738648 129.362534 0.004771 
7633 1 129.834119 128.155488 0.000861 
7634 1 129.139729 129.361987 0.000897 
7635 1 131.229430 128.152624 0.000048 
7636 1 131.927459 129.366307 0.003931 
7637 1 134.021675 128.151833 0.005009 
7638 1 133.318861 129.362520 0.001730 
7639 1 135.412327 128.159765 0.000577 
7640 1 136.114676 129.366073 0.003577 
7641 1 138.208463 128.158962 0.008138 
7642 1 137.509030 129.362469 0.003893 
7643 1 139.601643 128.158512 0.000606 
7644 1 140.298913 129.369399 0.005837 
7645 1 142.400580 128.154803 0.003604 
7646 1 141.696921 129.360856 0.006456 
7647 1 143.797332 128.156444 0.006700 
7648 1 144.495251 129.365747 0.009128 
7649 1 146.589275 128.153877 0.009407 
7650 1 145.890146 129.365252 0.008196 
7651 1 147.982966 128.159745 0.005677 
7652 1 148.680784 129.360288 0.007594 
7653 1 0.001754 130.574599 0.005322 
7654 1 -0.694960 131.785001 0.009521 
7655 1 1.401448 130.571591 0.000211 
7656 1 2.101574 131.778079 0.002655 
7657 1 4.193501 130.570385 0.004460 
7658 1 3.491418 131.786756 0.005501 
7659 1 5.589846 130.574308 0.008596 
7660 1 6.287072 131.785363 0.008575 
7661 1 8.377143 130.573333 0.002848 
7662 1 7.686686 131.778670 0.006114 
7663 1 9.775443 130.571697 0.005701 
7664 1 10.471322 131.779350 0.009350 
7665 1 12.567356 130.570976 0.000716 
7666 1 11.875118 131.787569 0.003593 
7667 1 13.960961 130.577935 0.003836 
7668 1 14.659581 131.784419 0.000384 
7669 1 16.752668 130.574390 0.009183 
7670 1 16.055667 131.779246 0.000137 
7671 1 18.155628 130.576228 0.008544 
7672 1 18.848500 131.784149 0.000486 
7673 1 20.941128 130.572481 0.004719 
7674 1 20.242795 131.784820 0.005253 
7675 1 22.341159 130.578404 0.001317 
7676 1 23.040508 131.786472 0.003459 
7677 1 25.128681 130.569115 0.000068 
7678 1 24.432925 131.780177 0.003019 
7679 1 26.529954 130.574637 0.002180 
7680 1 27.225906 131.781381 0.007459 
7681 1 29.319690 130.573232 0.005714 
7682 1 28.623881 131.778287 0.000911 
7683 1 30.717010 130.578183 0.002476 
7684 1 31.416529 131.778652 0.000163 
7685 1 33.509201 130.575523 0.003942 
7686 1 32.809806 131.781696 0.007531 
7687 1 34.906119 130.571392 0.009253 
7688 1 35.601819 131.781735 0.003298 
7689 1 37.701038 130.573661 0.005082 
7690 1 37.001947 131.779351 0.002050 
7691 1 39.089902 130.569019 0.008578 
7692 1 39.786100 131.778087 0.008405 
7693 1 41.887700 130.577572 0.009335 
7694 1 41.182151 131.779898 0.006941 
7695 1 43.285773 130.574753 0.005624 
7696 1 43.983418 131.784864 0.003312 
7697 1 46.071401 130.578344 0.003075 
7698 1 45.370388 131.783678 0.006508 
7699 1 47.471387 130.578564 0.003061 
7700 1 48.169591 131.780813 0.009019 
7701 1 50.262706 130.571915 0.003235 
7702 1 49.565168 131.779842 0.004403 
7703 1 51.655645 130.571135 0.005335 
7704 1 52.358323 131.782728 0.006324 
7705 1 54.445970 130.578975 0.000023 
7706 1 53.752153 131.786245 0.004141 
7707 1 55.848963 130.574120 0.009617 
7708 1 56.544079 131.784661 0.009215 
7709 1 58.636487 130.575333 0.002115 
7710 1 57.939603 131.779036 0.002923 
7711 1 60.033440 130.570809 0.002761 
7712 1 60.728326 131.783488 0.005570 
7713 1 62.826205 130.569007 0.001878 
7714 1 62.126763 131.778182 0.004749 
7715 1 64.216766 130.571507 0.005812 
7716 1 64.915510 131.782102 0.008930 
7717 1 67.016544 130.574428 0.004605 
7718 1 66.311494 131.782889 0.005691 
7719 1 68.407415 130.573179 0.001768 
7720 1 69.110348 131.784758 0.001854 
7721 1 71.202111 130.576052 0.000283 
7722 1 70.503209 131.780591 0.005082 
7723 1 72.601732 130.577182 0.008588 
7724 1 73.298966 131.780995 0.008800 
7725 1 75.386552 130.570921 0.001866 
7726 1 74.694611 131.782446 0.003866 
7727 1 76.788320 130.571065 0.008978 
7728 1 77.482595 131.779634 0.002687 
7729 1 79.577207 130.576724 0.003874 
7730 1 78.874444 131.787868 0.005230 
7731 1 80.976437 130.577919 0.006856 
7732 1 81.671178 131.782420 0.003801 
7733 1 83.760318 130.571159 0.000853 
7734 1 83.069969 131.782018 0.000498 
7735 1 85.159165 130.577712 0.009314 
7736 1 85.858257 131.786662 0.004806 
7737 1 87.957083 130.571505 0.005266 
7738 1 87.252448 131.786384 0.005257 
7739 1 89.347498 130.571571 0.001688 
7740 1 90.047992 131.786110 0.008489 
7741 1 92.144448 130.571350 0.005083 
7742 1 91.444694 131.778907 0.005430 
7743 1 93.534980 130.572818 0.005339 
7744 1 94.234265 131.780320 0.000284 
7745 1 96.324260 130.571743 0.006945 
7746 1 95.629300 131.785505 0.007957 
7747 1 97.720537 130.569092 0.007281 
7748 1 98.424644 131.783853 0.009190 
7749 1 100.513673 130.578720 0.002196 
7750 1 99.814382 131.780290 0.007078 
7751 1 101.911526 130.576095 0.005887 
7752 1 102.607088 131.784468 0.007311 
7753 1 104.708634 130.569226 0.001512 
7754 1 104.007252 131.780266 0.008417 
7755 1 106.100300 130.571994 0.005772 
7756 1 106.797448 131.786570 0.002866 
7757 1 108.892410 130.576664 0.003830 
7758 1 108.192388 131.781939 0.001958 
7759 1 110.288407 130.575184 0.002319 
7760 1 110.990714 131.785314 0.003199 
7761 1 113.084118 130.573589 0.006760 
7762 1 112.380878 131.785305 0.007342 
7763 1 114.479079 130.571095 0.001712 
7764 1 115.175337 131.785089 0.000010 
7765 1 117.265910 130.576360 0.009955 
7766 1 116.567971 131.780329 0.003352 
7767 1 118.661390 130.572365 0.005661 
7768 1 119.362610 131.786915 0.001174 
7769 1 121.453062 130.572919 0.006967 
7770 1 120.762885 131.778462 0.002922 
7771 1 122.857537 130.576610 0.000558 
7772 1 123.546284 131.787271 0.003706 
7773 1 125.640158 130.574036 0.009492 
7774 1 124.951324 131.778537 0.009146 
7775 1 127.041038 130.570915 0.006188 
7776 1 127.742753 131.782199 0.009304 
7777 1 129.833304 130.577444 0.007605 
7778 1 129.136489 131.787293 0.006986 
7779 1 131.226283 130.576034 0.002380 
7780 1 131.927403 131.781773 0.006329 
7781 1 134.025876 130.576769 0.007169 
7782 1 133.326426 131.780619 0.004613 
7783 1 135.415629 130.575170 0.003094 
7784 1 136.116327 131.785791 0.008880 
7785 1 138.210788 130.571144 0.001967 
7786 1 137.510106 131.785670 0.007867 
7787 1 139.605996 130.570601 0.001876 
7788 1 140.306591 131.783153 0.004690 
7789 1 142.392053 130.576576 0.005137 
7790 1 141.698419 131.787745 0.003503 
7791 1 143.789977 130.573786 0.008889 
7792 1 144.491598 131.780491 0.002650 
7793 1 146.585634 130.576932 0.000212 
7794 1 145.889369 131.782011 0.007101 
7795 1 147.982411 130.575478 0.009587 
7796 1 148.679157 131.778128 0.008286 
7797 1 0.006265 132.993084 0.007060 
7798 1 -0.692649 134.196611 0.005556 
7799 1 1.396669 132.994520 0.000354 
7800 1 2.103586 134.199738 0.009968 
7801 1 4.195587 132.987834 0.005127 
7802 1 3.498669 134.202593 0.000689 
7803 1 5.593251 132.987394 0.009907 
7804 1 6.288996 134.204620 0.001684 
7805 1 8.382905 132.995485 0.002295 
7806 1 7.679249 134.196512 0.006395 
7807 1 9.772782 132.994707 0.005571 
7808 1 10.470941 134.203285 0.004201 
7809 1 12.570708 132.995067 0.008898 
7810 1 11.872682 134.204290 0.009680 
7811 1 13.967496 132.992811 0.009525 
7812 1 14.660148 134.198060 0.009854 
7813 1 16.757164 132.989382 0.003862 
7814 1 16.056128 134.198984 0.006881 
7815 1 18.154226 132.988036 0.002860 
7816 1 18.852014 134.204685 0.008157 
7817 1 20.943749 132.991830 0.007778 
7818 1 20.244190 134.197552 0.002469 
7819 1 22.345772 132.992408 0.006646 
7820 1 23.040731 134.202136 0.000666 
7821 1 25.132609 132.990510 0.006052 
7822 1 24.436122 134.199042 0.008391 
7823 1 26.525729 132.987055 0.002170 
7824 1 27.227349 134.199425 0.001657 
7825 1 29.322118 132.989849 0.003023 
7826 1 28.623007 134.201287 0.000142 
7827 1 30.713181 132.988391 0.007621 
7828 1 31.412070 134.201035 0.002338 
7829 1 33.510621 132.993418 0.008497 
7830 1 32.814739 134.205468 0.008086 
7831 1 34.900767 132.990000 0.001052 
7832 1 35.605029 134.200527 0.003496 
7833 1 37.700054 132.987573 0.001883 
7834 1 36.996795 134.203531 0.004067 
7835 1 39.091184 132.991386 0.003504 
7836 1 39.790608 134.200122 0.009471 
7837 1 41.889479 132.991604 0.003702 
7838 1 41.185367 134.200884 0.008515 
7839 1 43.276681 132.992262 0.003288 
7840 1 43.977421 134.203310 0.008332 
7841 1 46.075078 132.988582 0.009768 
7842 1 45.375598 134.200722 0.003953 
7843 1 47.464844 132.989764 0.003670 
7844 1 48.169972 134.196118 0.002297 
7845 1 50.262871 132.987367 0.007863 
7846 1 49.564610 134.203551 0.005177 
7847 1 51.661903 132.988779 0.004370 
7848 1 52.356306 134.202736 0.009175 
7849 1 54.453076 132.987638 0.006372 
7850 1 53.750811 134.198875 0.007215 
7851 1 55.845049 132.993773 0.008024 
7852 1 56.544833 134.197155 0.009576 
7853 1 58.635356 132.990183 0.006683 
7854 1 57.935468 134.198780 0.006594 
7855 1 60.033422 132.989841 0.009762 
7856 1 60.731746 134.203272 0.008793 
7857 1 62.826621 132.992218 0.002548 
7858 1 62.128737 134.204591 0.004725 
7859 1 64.225125 132.987625 0.004876 
7860 1 64.923151 134.200898 0.004843 
7861 1 67.010741 132.987911 0.006659 
7862 1 66.311256 134.197088 0.004429 
7863 1 68.409531 132.996625 0.005715 
7864 1 69.102759 134.199625 0.000195 
7865 1 71.200639 132.996559 0.009776 
7866 1 70.499430 134.198728 0.009709 
7867 1 72.599719 132.993059 0.008424 
7868 1 73.296786 134.205235 0.009747 
7869 1 75.384581 132.987264 0.007098 
7870 1 74.692400 134.200679 0.005572 
7871 1 76.780943 132.995199 0.003747 
7872 1 77.487122 134.204394 0.005929 
7873 1 79.572959 132.989383 0.000233 
7874 1 78.875540 134.204804 0.001190 
7875 1 80.976599 132.995655 0.008955 
7876 1 81.666117 134.203961 0.001821 
7877 1 83.760323 132.988631 0.005482 
7878 1 83.069684 134.203795 0.003491 
7879 1 85.163083 132.990306 0.006161 
7880 1 85.858589 134.198191 0.004321 
7881 1 87.954394 132.995311 0.007087 
7882 1 87.251798 134.201799 0.007779 
7883 1 89.351590 132.989506 0.003438 
7884 1 90.049307 134.198873 0.004439 
7885 1 92.144398 132.996837 0.006146 
7886 1 91.439766 134.196641 0.006857 
7887 1 93.534299 132.993645 0.008442 
7888 1 94.237350 134.204995 0.002442 
7889 1 96.332836 132.987456 0.004929 
7890 1 95.631804 134.205489 0.006317 
7891 1 97.724725 132.988216 0.002797 
7892 1 98.425692 134.203508 0.000181 
7893 1 100.520485 132.996023 0.006760 
7894 1 99.814406 134.200954 0.006866 
7895 1 101.908369 132.989506 0.003164 
7896 1 102.607668 134.200596 0.009178 
7897 1 104.700490 132.989819 0.008151 
7898 1 104.010931 134.203903 0.000226 
7899 1 106.096792 132.996209 0.005141 
7900 1 106.794425 134.203906 0.007281 
7901 1 108.888954 132.994895 0.007072 
7902 1 108.193898 134.205061 0.001273 
7903 1 110.288603 132.992273 0.006140 
7904 1 110.982518 134.196215 0.001115 
7905 1 113.081553 132.993051 0.007840 
7906 1 112.387548 134.197943 0.004667 
7907 1 114.481111 132.991160 0.002980 
7908 1 115.172574 134.204319 0.006945 
7909 1 117.264062 132.993372 0.008150 
7910 1 116.572613 134.199349 0.009592 
7911 1 118.665353 132.992666 0.001159 
7912 1 119.363089 134.204150 0.006323 
7913 1 121.453301 132.992332 0.009511 
7914 1 120.754780 134.200367 0.007817 
7915 1 122.849636 132.993928 0.004347 
7916 1 123.554199 134.201544 0.007881 
7917 1 125.642679 132.992293 0.006492 
7918 1 124.943809 134.197981 0.001556 
7919 1 127.045859 132.989506 0.003726 
7920 1 127.738793 134.199044 0.007114 
7921 1 129.832709 132.993267 0.002083 
7922 1 129.133916 134.197711 0.005805 
7923 1 131.226768 132.987920 0.002606 
7924 1 131.930372 134.203530 0.003645 
7925 1 134.021996 132.990427 0.004365 
7926 1 133.320582 134.200321 0.000356 
7927 1 135.412787 132.990395 0.002084 
7928 1 136.117432 134.200982 0.000685 
7929 1 138.207902 132.989588 0.007552 
7930 1 137.514790 134.204688 0.002125 
7931 1 139.604455 132.987224 0.007765 
7932 1 140.302007 134.202233 0.009736 
7933 1 142.395790 132.993968 0.004523 
7934 1 141.698435 134.198438 0.001677 
7935 1 143.794444 132.987127 0.000109 
7936 1 144.490135 134.199235 0.003446 
7937 1 146.582442 132.991099 0.000481 
7938 1 145.891482 134.196371 0.005340 
7939 1 147.981237 132.987867 0.002317 
7940 1 148.677835 134.200247 0.007736 
7941 1 0.008530 135.414457 0.001182 
7942 1 -0.696123 136.615091 0.004545 
7943 1 1.398022 135.407833 0.003402 
7944 1 2.100104 136.620567 0.009797 
7945 1 4.192237 135.413354 0.001895 
7946 1 3.493912 136.619621 0.009568 
7947 1 5.584442 135.405645 0.009083 
7948 1 6.288940 136.622543 0.007724 
7949 1 8.385580 135.408827 0.004211 
7950 1 7.680608 136.618975 0.000096 
7951 1 9.780788 135.408299 0.001940 
7952 1 10.472821 136.623501 0.006414 
7953 1 12.566791 135.408072 0.004428 
7954 1 11.874916 136.617253 0.003745 
7955 1 13.967755 135.411574 0.000060 
7956 1 14.658876 136.616498 0.002616 
7957 1 16.753125 135.409948 0.004712 
7958 1 16.059361 136.623343 0.000621 
7959 1 18.148843 135.413020 0.005093 
7960 1 18.849898 136.615187 0.006552 
7961 1 20.942609 135.410204 0.000341 
7962 1 20.251627 136.623323 0.005228 
7963 1 22.342274 135.413456 0.008754 
7964 1 23.034542 136.614713 0.001954 
7965 1 25.133416 135.410463 0.002619 
7966 1 24.432094 136.621362 0.004061 
7967 1 26.529155 135.412106 0.009915 
7968 1 27.223560 136.618744 0.004793 
7969 1 29.320239 135.409873 0.009943 
7970 1 28.618814 136.614138 0.009865 
7971 1 30.721502 135.412843 0.000743 
7972 1 31.414176 136.617592 0.009867 
7973 1 33.513390 135.405154 0.004733 
7974 1 32.814982 136.615437 0.002457 
7975 1 34.901315 135.412031 0.003300 
7976 1 35.599035 136.616213 0.008502 
7977 1 37.699881 135.406857 0.003948 
7978 1 36.996596 136.619988 0.006678 
7979 1 39.088764 135.408927 0.002316 
7980 1 39.795462 136.617594 0.002907 
7981 1 41.880959 135.411449 0.004961 
7982 1 41.184664 136.621329 0.009493 
7983 1 43.285657 135.413285 0.001899 
7984 1 43.981845 136.618597 0.001254 
7985 1 46.071831 135.405674 0.009105 
7986 1 45.379754 136.620981 0.002460 
7987 1 47.470754 135.405899 0.009684 
7988 1 48.168648 136.615132 0.000828 
7989 1 50.256359 135.410720 0.008396 
7990 1 49.565683 136.623996 0.006051 
7991 1 51.655672 135.405169 0.002354 
7992 1 52.356793 136.618290 0.001663 
7993 1 54.449427 135.410886 0.008116 
7994 1 53.750722 136.623185 0.008635 
7995 1 55.845218 135.410289 0.006796 
7996 1 56.544817 136.615891 0.004723 
7997 1 58.638170 135.414259 0.001661 
7998 1 57.942641 136.616743 0.005740 
7999 1 60.029248 135.410176 0.000808 
8000 1 60.729703 136.620741 0.000263 
8001 1 62.826518 135.413927 0.004502 
8002 1 62.130669 136.621505 0.004482 
8003 1 64.222067 135.412002 0.002335 
8004 1 64.918541 136.614477 0.006113 
8005 1 67.008171 135.411243 0.001944 
8006 1 66.315058 136.618798 0.007105 
8007 1 68.410903 135.412260 0.004410 
8008 1 69.105286 136.619471 0.008584 
8009 1 71.205144 135.411260 0.005172 
8010 1 70.503375 136.615610 0.001382 
8011 1 72.597955 135.411070 0.006443 
8012 1 73.290636 136.614635 0.006039 
